SYS,seg_id,set_id,metric,score
Huawei_TSC.889,xinhua-zh-01.6565::1,0,wmt20-comet-qe-da,0.45681196451187134
Huawei_TSC.889,xinhua-zh-01.6565::2,1,wmt20-comet-qe-da,0.024434221908450127
Huawei_TSC.889,xinhua-zh-01.6565::3,2,wmt20-comet-qe-da,0.14062537252902985
Huawei_TSC.889,xinhua-zh-01.6565::4,3,wmt20-comet-qe-da,0.19632172584533691
Huawei_TSC.889,xinhua-zh-01.6565::5,4,wmt20-comet-qe-da,0.0761290043592453
Huawei_TSC.889,xinhua-zh-01.6565::6,5,wmt20-comet-qe-da,0.2824419438838959
Huawei_TSC.889,xinhua-zh-01.6565::7,6,wmt20-comet-qe-da,0.11646822094917297
Huawei_TSC.889,xinhua-zh-01.6565::8,7,wmt20-comet-qe-da,0.27894672751426697
Huawei_TSC.889,chinanews.com.102830::1,8,wmt20-comet-qe-da,0.49731919169425964
Huawei_TSC.889,chinanews.com.102830::2,9,wmt20-comet-qe-da,0.3683726191520691
Huawei_TSC.889,chinanews.com.102830::3,10,wmt20-comet-qe-da,0.43776604533195496
Huawei_TSC.889,chinanews.com.102830::4,11,wmt20-comet-qe-da,0.08454141765832901
Huawei_TSC.889,chinanews.com.102830::5,12,wmt20-comet-qe-da,0.2538052201271057
Huawei_TSC.889,chinanews.com.102830::6,13,wmt20-comet-qe-da,0.663761556148529
Huawei_TSC.889,chinanews.com.102830::7,14,wmt20-comet-qe-da,0.24017637968063354
Huawei_TSC.889,chinanews.com.102830::8,15,wmt20-comet-qe-da,0.29701897501945496
Huawei_TSC.889,chinanews.com.102568::1,16,wmt20-comet-qe-da,0.13354961574077606
Huawei_TSC.889,chinanews.com.102568::2,17,wmt20-comet-qe-da,0.29413098096847534
Huawei_TSC.889,chinanews.com.102568::3,18,wmt20-comet-qe-da,0.26142022013664246
Huawei_TSC.889,chinanews.com.102568::4,19,wmt20-comet-qe-da,0.36682555079460144
Huawei_TSC.889,chinanews.com.102568::5,20,wmt20-comet-qe-da,0.007963056676089764
Huawei_TSC.889,chinanews.com.102568::6,21,wmt20-comet-qe-da,4.0876606362871826e-05
Huawei_TSC.889,chinanews.com.102568::7,22,wmt20-comet-qe-da,0.1410478949546814
Huawei_TSC.889,chinanews.com.102568::8,23,wmt20-comet-qe-da,0.07209233194589615
Huawei_TSC.889,chinanews.com.102568::9,24,wmt20-comet-qe-da,0.1512761414051056
