SYS,seg_id,set_id,metric,score
Tencent_Translation.1249,xinhua-zh-01.6565::1,0,wmt20-comet-qe-da,0.4674738049507141
Tencent_Translation.1249,xinhua-zh-01.6565::2,1,wmt20-comet-qe-da,0.050601527094841
Tencent_Translation.1249,xinhua-zh-01.6565::3,2,wmt20-comet-qe-da,0.10105333477258682
Tencent_Translation.1249,xinhua-zh-01.6565::4,3,wmt20-comet-qe-da,0.06277064979076385
Tencent_Translation.1249,xinhua-zh-01.6565::5,4,wmt20-comet-qe-da,0.07642826437950134
Tencent_Translation.1249,xinhua-zh-01.6565::6,5,wmt20-comet-qe-da,0.28237876296043396
Tencent_Translation.1249,xinhua-zh-01.6565::7,6,wmt20-comet-qe-da,0.054813534021377563
Tencent_Translation.1249,xinhua-zh-01.6565::8,7,wmt20-comet-qe-da,0.27068257331848145
Tencent_Translation.1249,chinanews.com.102830::1,8,wmt20-comet-qe-da,0.4198145270347595
Tencent_Translation.1249,chinanews.com.102830::2,9,wmt20-comet-qe-da,0.25956782698631287
Tencent_Translation.1249,chinanews.com.102830::3,10,wmt20-comet-qe-da,0.3464640974998474
Tencent_Translation.1249,chinanews.com.102830::4,11,wmt20-comet-qe-da,0.06456005573272705
Tencent_Translation.1249,chinanews.com.102830::5,12,wmt20-comet-qe-da,0.16952836513519287
Tencent_Translation.1249,chinanews.com.102830::6,13,wmt20-comet-qe-da,0.6723845601081848
Tencent_Translation.1249,chinanews.com.102830::7,14,wmt20-comet-qe-da,0.2889343500137329
Tencent_Translation.1249,chinanews.com.102830::8,15,wmt20-comet-qe-da,0.369632750749588
Tencent_Translation.1249,chinanews.com.102568::1,16,wmt20-comet-qe-da,0.21772143244743347
Tencent_Translation.1249,chinanews.com.102568::2,17,wmt20-comet-qe-da,0.2901725769042969
Tencent_Translation.1249,chinanews.com.102568::3,18,wmt20-comet-qe-da,0.29009056091308594
Tencent_Translation.1249,chinanews.com.102568::4,19,wmt20-comet-qe-da,0.4191265404224396
Tencent_Translation.1249,chinanews.com.102568::5,20,wmt20-comet-qe-da,0.0843547061085701
Tencent_Translation.1249,chinanews.com.102568::6,21,wmt20-comet-qe-da,0.014976385049521923
Tencent_Translation.1249,chinanews.com.102568::7,22,wmt20-comet-qe-da,0.23920553922653198
Tencent_Translation.1249,chinanews.com.102568::8,23,wmt20-comet-qe-da,0.051842283457517624
Tencent_Translation.1249,chinanews.com.102568::9,24,wmt20-comet-qe-da,0.40361517667770386
Tencent_Translation.1249,chinanews.com.102568::10,25,wmt20-comet-qe-da,0.18090742826461792
Tencent_Translation.1249,chinanews.com.102568::11,26,wmt20-comet-qe-da,0.6423096656799316
Tencent_Translation.1249,international_times-zh.151::1,27,wmt20-comet-qe-da,0.6490196585655212
Tencent_Translation.1249,international_times-zh.151::2,28,wmt20-comet-qe-da,0.30123424530029297
Tencent_Translation.1249,international_times-zh.151::3,29,wmt20-comet-qe-da,0.6921781897544861
Tencent_Translation.1249,international_times-zh.151::4,30,wmt20-comet-qe-da,0.8137317895889282
Tencent_Translation.1249,international_times-zh.151::5,31,wmt20-comet-qe-da,0.725928783416748
Tencent_Translation.1249,chinanews.com.102642::1,32,wmt20-comet-qe-da,0.24512583017349243
Tencent_Translation.1249,chinanews.com.102642::2,33,wmt20-comet-qe-da,0.18175913393497467
Tencent_Translation.1249,chinanews.com.102642::3,34,wmt20-comet-qe-da,0.17921894788742065
Tencent_Translation.1249,chinanews.com.102642::4,35,wmt20-comet-qe-da,0.6929270625114441
Tencent_Translation.1249,chinanews.com.102642::5,36,wmt20-comet-qe-da,0.35075047612190247
Tencent_Translation.1249,chinanews.com.102642::6,37,wmt20-comet-qe-da,0.6045281291007996
Tencent_Translation.1249,chinanews.com.102642::7,38,wmt20-comet-qe-da,0.22461581230163574
Tencent_Translation.1249,chinanews.com.102642::8,39,wmt20-comet-qe-da,0.2550916373729706
Tencent_Translation.1249,xinhua-zh-01.6446::1,40,wmt20-comet-qe-da,0.0002291730052093044
Tencent_Translation.1249,xinhua-zh-01.6446::2,41,wmt20-comet-qe-da,0.14326705038547516
Tencent_Translation.1249,xinhua-zh-01.6446::3,42,wmt20-comet-qe-da,0.6140212416648865
Tencent_Translation.1249,xinhua-zh-01.6446::4,43,wmt20-comet-qe-da,0.26238080859184265
Tencent_Translation.1249,xinhua-zh-01.6446::5,44,wmt20-comet-qe-da,0.7262633442878723
Tencent_Translation.1249,xinhua-zh-01.6446::6,45,wmt20-comet-qe-da,4.082023951923475e-05
Tencent_Translation.1249,xinhua-zh-01.6446::7,46,wmt20-comet-qe-da,0.5687119960784912
Tencent_Translation.1249,chinanews.com.102876::1,47,wmt20-comet-qe-da,0.21888023614883423
Tencent_Translation.1249,chinanews.com.102876::2,48,wmt20-comet-qe-da,0.10654278844594955
Tencent_Translation.1249,chinanews.com.102876::3,49,wmt20-comet-qe-da,0.265620619058609
Tencent_Translation.1249,chinanews.com.102876::4,50,wmt20-comet-qe-da,5.1292608986841515e-05
Tencent_Translation.1249,chinanews.com.102876::5,51,wmt20-comet-qe-da,5.631418389384635e-05
Tencent_Translation.1249,chinanews.com.102876::6,52,wmt20-comet-qe-da,0.1375313699245453
