SYS,seg_id,set_id,metric,score
WeChat_AI.1525,xinhua-zh-01.6565::1,0,SentBLEU,30.79300751569293
WeChat_AI.1525,xinhua-zh-01.6565::2,1,SentBLEU,33.63771247279914
WeChat_AI.1525,xinhua-zh-01.6565::3,2,SentBLEU,65.03030748833386
WeChat_AI.1525,xinhua-zh-01.6565::4,3,SentBLEU,52.96413985275462
WeChat_AI.1525,xinhua-zh-01.6565::5,4,SentBLEU,36.093939010795154
WeChat_AI.1525,xinhua-zh-01.6565::6,5,SentBLEU,68.28336479153049
WeChat_AI.1525,xinhua-zh-01.6565::7,6,SentBLEU,60.35436844749231
WeChat_AI.1525,xinhua-zh-01.6565::8,7,SentBLEU,44.919123656816055
WeChat_AI.1525,chinanews.com.102830::1,8,SentBLEU,18.17144072367102
WeChat_AI.1525,chinanews.com.102830::2,9,SentBLEU,25.57530917715276
WeChat_AI.1525,chinanews.com.102830::3,10,SentBLEU,35.78438171848382
WeChat_AI.1525,chinanews.com.102830::4,11,SentBLEU,38.7416142765105
WeChat_AI.1525,chinanews.com.102830::5,12,SentBLEU,31.901759495224272
WeChat_AI.1525,chinanews.com.102830::6,13,SentBLEU,45.02605608506552
WeChat_AI.1525,chinanews.com.102830::7,14,SentBLEU,37.61554651826612
WeChat_AI.1525,chinanews.com.102830::8,15,SentBLEU,39.35892842243077
WeChat_AI.1525,chinanews.com.102568::1,16,SentBLEU,67.68142839068844
WeChat_AI.1525,chinanews.com.102568::2,17,SentBLEU,50.903198314804904
WeChat_AI.1525,chinanews.com.102568::3,18,SentBLEU,57.45508679288457
WeChat_AI.1525,chinanews.com.102568::4,19,SentBLEU,76.91605673134582
WeChat_AI.1525,chinanews.com.102568::5,20,SentBLEU,80.61108445799488
WeChat_AI.1525,chinanews.com.102568::6,21,SentBLEU,42.74612299782749
WeChat_AI.1525,chinanews.com.102568::7,22,SentBLEU,57.82353327678474
WeChat_AI.1525,chinanews.com.102568::8,23,SentBLEU,62.894209080718156
WeChat_AI.1525,chinanews.com.102568::9,24,SentBLEU,28.517539529041514
WeChat_AI.1525,chinanews.com.102568::10,25,SentBLEU,55.333268371053634
WeChat_AI.1525,chinanews.com.102568::11,26,SentBLEU,76.48646542374041
WeChat_AI.1525,international_times-zh.151::1,27,SentBLEU,79.50658294259256
WeChat_AI.1525,international_times-zh.151::2,28,SentBLEU,35.18699909655578
WeChat_AI.1525,international_times-zh.151::3,29,SentBLEU,61.709152293891584
WeChat_AI.1525,international_times-zh.151::4,30,SentBLEU,80.14122715140174
WeChat_AI.1525,international_times-zh.151::5,31,SentBLEU,73.59492964417021
WeChat_AI.1525,chinanews.com.102642::1,32,SentBLEU,39.21610069555972
WeChat_AI.1525,chinanews.com.102642::2,33,SentBLEU,34.83200191139065
WeChat_AI.1525,chinanews.com.102642::3,34,SentBLEU,25.38339113136439
WeChat_AI.1525,chinanews.com.102642::4,35,SentBLEU,46.62768902376231
WeChat_AI.1525,chinanews.com.102642::5,36,SentBLEU,26.18114289406105
WeChat_AI.1525,chinanews.com.102642::6,37,SentBLEU,73.95561470444062
WeChat_AI.1525,chinanews.com.102642::7,38,SentBLEU,31.689002674537853
WeChat_AI.1525,chinanews.com.102642::8,39,SentBLEU,30.474327879120228
WeChat_AI.1525,xinhua-zh-01.6446::1,40,SentBLEU,50.94110796339643
WeChat_AI.1525,xinhua-zh-01.6446::2,41,SentBLEU,52.475955433848
WeChat_AI.1525,xinhua-zh-01.6446::3,42,SentBLEU,20.274674916366447
WeChat_AI.1525,xinhua-zh-01.6446::4,43,SentBLEU,39.46129838530322
WeChat_AI.1525,xinhua-zh-01.6446::5,44,SentBLEU,84.49884894455168
WeChat_AI.1525,xinhua-zh-01.6446::6,45,SentBLEU,19.437571020720103
WeChat_AI.1525,xinhua-zh-01.6446::7,46,SentBLEU,100.00000000000004
WeChat_AI.1525,chinanews.com.102876::1,47,SentBLEU,13.834368456410946
WeChat_AI.1525,chinanews.com.102876::2,48,SentBLEU,20.496422416395898
WeChat_AI.1525,chinanews.com.102876::3,49,SentBLEU,9.784168213672302
WeChat_AI.1525,chinanews.com.102876::4,50,SentBLEU,25.01649027970567
WeChat_AI.1525,chinanews.com.102876::5,51,SentBLEU,10.15748925972315
WeChat_AI.1525,chinanews.com.102876::6,52,SentBLEU,44.573049139371115
WeChat_AI.1525,chinanews.com.102876::7,53,SentBLEU,31.14621667638163
WeChat_AI.1525,chinanews.com.102876::8,54,SentBLEU,36.83229282194229
WeChat_AI.1525,chinanews.com.102876::9,55,SentBLEU,32.644981706716486
WeChat_AI.1525,chinanews.com.102876::10,56,SentBLEU,38.203058049876184
WeChat_AI.1525,chinanews.com.102876::11,57,SentBLEU,7.188959550044094
WeChat_AI.1525,chinanews.com.102876::12,58,SentBLEU,41.38918814222749
WeChat_AI.1525,chinanews.com.102876::13,59,SentBLEU,26.667285312592025
WeChat_AI.1525,chinanews.com.102876::14,60,SentBLEU,20.387953826746212
WeChat_AI.1525,chinanews.com.102876::15,61,SentBLEU,31.389769859723522
WeChat_AI.1525,chinanews.com.102876::16,62,SentBLEU,30.33668865762665
WeChat_AI.1525,chinanews.com.102876::17,63,SentBLEU,19.21237636900606
WeChat_AI.1525,chinese.macao.1081::1,64,SentBLEU,56.4974042700216
WeChat_AI.1525,chinese.macao.1081::2,65,SentBLEU,27.46129450430265
WeChat_AI.1525,chinese.macao.1081::3,66,SentBLEU,34.14294803220212
WeChat_AI.1525,chinese.macao.1081::4,67,SentBLEU,19.696929778934532
WeChat_AI.1525,chinese.macao.1081::5,68,SentBLEU,34.8081938621199
WeChat_AI.1525,chinese.macao.1081::6,69,SentBLEU,29.44673104988261
WeChat_AI.1525,chinese.macao.1081::7,70,SentBLEU,46.484232658850615
WeChat_AI.1525,chinese.macao.1081::8,71,SentBLEU,7.274999134192135
WeChat_AI.1525,chinese.macao.1081::9,72,SentBLEU,26.518343173227866
WeChat_AI.1525,chinese.macao.1081::10,73,SentBLEU,31.406602375700455
WeChat_AI.1525,chinese.macao.1081::11,74,SentBLEU,55.712933431259415
WeChat_AI.1525,chinese.macao.1081::12,75,SentBLEU,51.08915712493742
WeChat_AI.1525,xinhua-zh-01.6632::1,76,SentBLEU,36.571230905932296
WeChat_AI.1525,xinhua-zh-01.6632::2,77,SentBLEU,50.46381391580218
WeChat_AI.1525,xinhua-zh-01.6632::3,78,SentBLEU,48.891569998960804
WeChat_AI.1525,xinhua-zh-01.6632::4,79,SentBLEU,52.765689367454584
WeChat_AI.1525,xinhua-zh-01.6632::5,80,SentBLEU,25.098621243978954
WeChat_AI.1525,xinhua-zh-01.6632::6,81,SentBLEU,40.099334015399826
WeChat_AI.1525,xinhua-zh-01.6632::7,82,SentBLEU,38.14165616365676
WeChat_AI.1525,xinhua-zh-01.6632::8,83,SentBLEU,31.254135379394846
WeChat_AI.1525,xinhua-zh-01.6632::9,84,SentBLEU,24.813223883789995
WeChat_AI.1525,xinhua-zh-01.6632::10,85,SentBLEU,38.45671711484976
WeChat_AI.1525,xinhua-zh-01.6632::11,86,SentBLEU,39.43201253739999
