SYS,seg_id,set_id,metric,score
BertSum-abs,404f859482d47c127868964a9a39d1a7645dd2e9,288,ensemble,82.97750436311833
BertSum-abs,4761dc6d8bdf56b9ada97104113dd1bcf4aed3f1,327,ensemble,82.87549232880917
BertSum-abs,5139ccfabee55ddb83e7937f5802c0a67aee8975,365,ensemble,83.02355334419232
BertSum-abs,88c2481234e763c9bbc68d0ab1be1d2375c1349a,580,ensemble,83.48855052727964
BertSum-abs,a02e362c5b8f049848ce718b37b96117485461cf,677,ensemble,85.3625134123081
BertSum-abs,b1c3fc03a2b74cf4c79844c1fe2fdce70a8a436e,748,ensemble,82.96269890572177
BertSum-abs,b8b6e729fff27c4eef87887e61d3448de9c063f6,775,ensemble,80.47536188278615
BertSum-abs,bcdb32ae644040a721da880fff9c1d502048cd8b,790,ensemble,78.2969839274807
BertSum-abs,c05bda9b387ec8ae43803170b6f59b4b82505db9,804,ensemble,84.77818776711443
BertSum-abs,d75b043ebefc3098aea84d92bb8bec0f509b1563,892,ensemble,84.65884718323545
BertSum-abs,e2bccd4dec93c9bb7b327827dae004c2d494ec31,933,ensemble,74.59376602825247
BertSum-abs,e49792c337d3f4c13e22f710efa44cf6a4e59aba,940,ensemble,79.98586481560645
BertSum-abs,fbbafa743a8c2ecd2cedf65c6c61956b2db8ec5c,1065,ensemble,76.38031542796199
BertSum-abs,02c955067d00f38b6978b805d5a8701a787f78ac,1193,ensemble,83.97946478928041
BertSum-abs,03e271b4305517e02c9ead82d57327d32b99102e,1253,ensemble,73.80107507392053
BertSum-abs,051db270afc32571a08c15124330efe89d80fea8,1310,ensemble,80.33177414009444
BertSum-abs,0783c68a744df6afa009d16e72709f2b4d90dea1,1423,ensemble,81.94378293944403
BertSum-abs,096e418a953af86df0d1560bec95bc7bfee2e34b,1507,ensemble,80.75127903917169
BertSum-abs,0cd10ad50ceef529d96a255ed12ac9cd001ba9db,1631,ensemble,81.67530355726603
BertSum-abs,0cdd7cdb5d99c36f25f1f4fa0e962d558f7ff07b,1633,ensemble,84.09443260310509
BertSum-abs,0f0789390d67698283cc87b2e046b5c5cd77edb7,1728,ensemble,80.00025178138317
BertSum-abs,130ff8f2dfb6ab67861d5924b0ff5acd63c7d8ce,1891,ensemble,79.13540405091697
BertSum-abs,14c813567696f4e63a39993c09d4edb454036179,1957,ensemble,78.74431824870432
BertSum-abs,155754e1f2bc83f6836af78703edd4d00f19f381,1988,ensemble,78.07742096442713
BertSum-abs,1747dcd6a007ee97954b6b10cde549bf82f6a4eb,2067,ensemble,82.7717701946426
BertSum-abs,1749a22e2b6facaa057213cb9b33261b319bbd2b,2068,ensemble,75.87829095470106
