SYS,seg_id,set_id,metric,score
zlabs-nlp.179,independent.281139::1,0,chrF,69.7138834633161
zlabs-nlp.179,independent.281139::2,1,chrF,61.8867346645774
zlabs-nlp.179,independent.281139::3,2,chrF,58.582868972493074
zlabs-nlp.179,independent.281139::4,3,chrF,48.31147951920426
zlabs-nlp.179,independent.281139::5,4,chrF,67.05549494058509
zlabs-nlp.179,independent.281139::6,5,chrF,58.064013404162196
zlabs-nlp.179,independent.281139::7,6,chrF,38.91204285572826
zlabs-nlp.179,independent.281139::8,7,chrF,71.62040449008116
zlabs-nlp.179,independent.281139::9,8,chrF,67.31723361078834
zlabs-nlp.179,independent.281139::10,9,chrF,74.57061948523629
zlabs-nlp.179,independent.281139::11,10,chrF,56.57445160942135
zlabs-nlp.179,independent.281139::12,11,chrF,65.32165774957662
zlabs-nlp.179,independent.281139::13,12,chrF,68.64544306191765
zlabs-nlp.179,en.ndtv.com.13152::1,13,chrF,42.07705153812756
zlabs-nlp.179,en.ndtv.com.13152::2,14,chrF,50.09684956111796
zlabs-nlp.179,en.ndtv.com.13152::3,15,chrF,70.55226894499218
zlabs-nlp.179,en.ndtv.com.13152::4,16,chrF,50.919117142435454
zlabs-nlp.179,en.ndtv.com.13152::5,17,chrF,72.88639765729806
zlabs-nlp.179,en.ndtv.com.13152::6,18,chrF,64.6644334581831
zlabs-nlp.179,en.ndtv.com.13152::7,19,chrF,59.95242097773941
zlabs-nlp.179,en.ndtv.com.13152::8,20,chrF,55.77997194488821
zlabs-nlp.179,en.ndtv.com.13152::9,21,chrF,63.013273145452054
zlabs-nlp.179,en.ndtv.com.13152::10,22,chrF,69.16828583952038
zlabs-nlp.179,en.ndtv.com.13152::11,23,chrF,74.13023590191104
zlabs-nlp.179,cnn.385674::1,24,chrF,89.07637991891882
zlabs-nlp.179,cnn.385674::2,25,chrF,75.36584248888197
zlabs-nlp.179,cnn.385674::3,26,chrF,52.67129899165035
zlabs-nlp.179,cnn.385674::4,27,chrF,42.861032313357896
zlabs-nlp.179,cnn.385674::5,28,chrF,58.02437247942418
zlabs-nlp.179,cnn.385674::6,29,chrF,40.052310797784514
zlabs-nlp.179,cnn.385674::7,30,chrF,89.00132102986069
zlabs-nlp.179,cnn.385674::8,31,chrF,64.1368816939631
zlabs-nlp.179,cnn.385674::9,32,chrF,68.85906801411352
zlabs-nlp.179,cnn.385674::10,33,chrF,55.30102102150751
zlabs-nlp.179,seattle_times.7755::1,34,chrF,33.123384565769015
zlabs-nlp.179,seattle_times.7755::2,35,chrF,54.361533189308034
zlabs-nlp.179,seattle_times.7755::3,36,chrF,54.39084338477089
zlabs-nlp.179,seattle_times.7755::4,37,chrF,77.05559321428585
zlabs-nlp.179,seattle_times.7755::5,38,chrF,58.65284404303015
zlabs-nlp.179,seattle_times.7755::6,39,chrF,51.37440292966331
zlabs-nlp.179,reuters.276709::1,40,chrF,43.642734549616875
zlabs-nlp.179,reuters.276709::2,41,chrF,68.45591097691997
zlabs-nlp.179,reuters.276709::3,42,chrF,62.39379518478432
zlabs-nlp.179,reuters.276709::4,43,chrF,62.366157376245646
zlabs-nlp.179,reuters.276709::5,44,chrF,71.49857461051147
zlabs-nlp.179,reuters.276709::6,45,chrF,66.03291520391932
zlabs-nlp.179,reuters.276709::7,46,chrF,82.05468548569151
zlabs-nlp.179,reuters.276709::8,47,chrF,67.26823600292111
zlabs-nlp.179,reuters.276709::9,48,chrF,69.62162979042493
zlabs-nlp.179,reuters.276709::10,49,chrF,70.3820170366097
zlabs-nlp.179,reuters.276709::11,50,chrF,48.3760046937293
zlabs-nlp.179,reuters.276709::12,51,chrF,70.9700675541429
zlabs-nlp.179,reuters.276709::13,52,chrF,73.54800453030727
zlabs-nlp.179,rt.com.113906::1,53,chrF,78.4113237084611
zlabs-nlp.179,rt.com.113906::2,54,chrF,70.9085443072324
zlabs-nlp.179,rt.com.113906::3,55,chrF,18.92794645035406
zlabs-nlp.179,rt.com.113906::4,56,chrF,76.43325328090457
zlabs-nlp.179,rt.com.113906::5,57,chrF,84.6862211447555
zlabs-nlp.179,rt.com.113906::6,58,chrF,56.34813986456956
zlabs-nlp.179,rt.com.113906::7,59,chrF,70.42257580040366
zlabs-nlp.179,stv.tv.21636::1,60,chrF,60.496744956220624
zlabs-nlp.179,stv.tv.21636::2,61,chrF,61.14136811286514
zlabs-nlp.179,stv.tv.21636::3,62,chrF,79.27006721956747
zlabs-nlp.179,stv.tv.21636::4,63,chrF,65.82138857178654
zlabs-nlp.179,stv.tv.21636::5,64,chrF,66.25981867275328
zlabs-nlp.179,stv.tv.21636::6,65,chrF,50.05545929714411
zlabs-nlp.179,stv.tv.21636::7,66,chrF,48.04141029394699
zlabs-nlp.179,stv.tv.21636::8,67,chrF,70.62294130540258
zlabs-nlp.179,stv.tv.21636::9,68,chrF,64.71354329427655
zlabs-nlp.179,stv.tv.21636::10,69,chrF,49.44349636246614
zlabs-nlp.179,stv.tv.21636::11,70,chrF,46.243256735600966
zlabs-nlp.179,stv.tv.21636::12,71,chrF,50.198447025078686
zlabs-nlp.179,stv.tv.21636::13,72,chrF,56.1838766735217
zlabs-nlp.179,stv.tv.21636::14,73,chrF,58.409909514148104
zlabs-nlp.179,stv.tv.21636::15,74,chrF,53.06498352397859
zlabs-nlp.179,stv.tv.21636::16,75,chrF,77.26214075990754
zlabs-nlp.179,stv.tv.21636::17,76,chrF,20.482603572257542
zlabs-nlp.179,en.ndtv.com.12997::1,77,chrF,29.455706065394022
zlabs-nlp.179,en.ndtv.com.12997::2,78,chrF,79.28840711856444
zlabs-nlp.179,en.ndtv.com.12997::3,79,chrF,74.41886916687369
zlabs-nlp.179,en.ndtv.com.12997::4,80,chrF,64.43438768909074
zlabs-nlp.179,en.ndtv.com.12997::5,81,chrF,62.12103186442931
zlabs-nlp.179,en.ndtv.com.12997::6,82,chrF,82.33396859963979
zlabs-nlp.179,en.ndtv.com.12997::7,83,chrF,75.08109363589816
zlabs-nlp.179,en.ndtv.com.12997::8,84,chrF,68.62080583912744
zlabs-nlp.179,en.ndtv.com.12997::9,85,chrF,58.765860773096115
zlabs-nlp.179,en.ndtv.com.12997::10,86,chrF,58.768013266554554
zlabs-nlp.179,en.ndtv.com.12997::11,87,chrF,63.39924730166637
zlabs-nlp.179,en.ndtv.com.12997::12,88,chrF,63.03834399675322
zlabs-nlp.179,en.ndtv.com.12997::13,89,chrF,64.25267673516893
zlabs-nlp.179,en.ndtv.com.12997::14,90,chrF,63.99558013244956
zlabs-nlp.179,en.ndtv.com.12997::15,91,chrF,67.98316395172877
zlabs-nlp.179,en.ndtv.com.12997::16,92,chrF,64.81480084134263
zlabs-nlp.179,en.ndtv.com.12997::17,93,chrF,62.87863496590459
zlabs-nlp.179,en.ndtv.com.12997::18,94,chrF,69.00837807273595
zlabs-nlp.179,en.ndtv.com.12997::19,95,chrF,53.79594833706549
zlabs-nlp.179,en.ndtv.com.12997::20,96,chrF,56.261353705685956
zlabs-nlp.179,en.ndtv.com.12997::21,97,chrF,63.419128852975824
zlabs-nlp.179,en.ndtv.com.12997::22,98,chrF,78.42660059012186
zlabs-nlp.179,en.ndtv.com.12997::23,99,chrF,51.91897103782907
zlabs-nlp.179,en.ndtv.com.12997::24,100,chrF,68.88597950073861
zlabs-nlp.179,rte.en.ie.5333::1,101,chrF,31.02391651214348
zlabs-nlp.179,rte.en.ie.5333::2,102,chrF,46.69706615519967
zlabs-nlp.179,rte.en.ie.5333::3,103,chrF,59.60587157766868
zlabs-nlp.179,rte.en.ie.5333::4,104,chrF,65.38398472746259
zlabs-nlp.179,rte.en.ie.5333::5,105,chrF,57.36158458653943
zlabs-nlp.179,rte.en.ie.5333::6,106,chrF,62.79219072852911
zlabs-nlp.179,rte.en.ie.5333::7,107,chrF,44.441333303247205
zlabs-nlp.179,rte.en.ie.5333::8,108,chrF,54.28464360543626
zlabs-nlp.179,rte.en.ie.5333::9,109,chrF,75.19924096836623
